departure_date,origin_cluster_id,locality,departure_time,destination_cluster_id,distance_meters,static_duration_seconds,traffic_duration_seconds,predicted_arrival_time,arrival_buffer_minutes,status
2026-08-27,V1,Vibhutipura,09:15,OFFICE,8795,1857,1957,2026-08-27T09:47:37+05:30,32.38333333333333,success
2026-08-27,V1,Vibhutipura,09:30,OFFICE,8795,1857,1962,2026-08-27T10:02:42+05:30,17.3,success
2026-08-27,V1,Vibhutipura,09:45,OFFICE,8795,1857,1971,2026-08-27T10:17:51+05:30,2.15,success
2026-08-27,V1,Vibhutipura,10:00,OFFICE,8795,1857,2025,2026-08-27T10:33:45+05:30,-13.75,success
2026-08-27,V2,Vibhutipura,08:30,OFFICE,9728,1779,1927,2026-08-27T09:02:07+05:30,77.88333333333334,success
2026-08-27,V2,Vibhutipura,08:45,OFFICE,9728,1779,1983,2026-08-27T09:18:03+05:30,61.95,success
2026-08-27,V2,Vibhutipura,09:00,OFFICE,9728,1779,2050,2026-08-27T09:34:10+05:30,45.833333333333336,success
2026-08-27,V2,Vibhutipura,09:15,OFFICE,9728,1779,2098,2026-08-27T09:49:58+05:30,30.033333333333335,success
2026-08-27,V2,Vibhutipura,09:30,OFFICE,9728,1779,2156,2026-08-27T10:05:56+05:30,14.066666666666666,success
2026-08-27,V2,Vibhutipura,09:45,OFFICE,9728,1779,2208,2026-08-27T10:21:48+05:30,-1.8,success
2026-08-27,V2,Vibhutipura,10:00,OFFICE,9728,1779,2209,2026-08-27T10:36:49+05:30,-16.816666666666666,success
2026-08-27,V3,Vibhutipura,08:30,OFFICE,9579,1938,2105,2026-08-27T09:05:05+05:30,74.91666666666667,success
2026-08-27,V3,Vibhutipura,08:45,OFFICE,9579,1938,2135,2026-08-27T09:20:35+05:30,59.416666666666664,success
2026-08-27,V3,Vibhutipura,09:00,OFFICE,9579,1938,2246,2026-08-27T09:37:26+05:30,42.56666666666667,success
2026-08-27,V3,Vibhutipura,09:15,OFFICE,9579,1938,2271,2026-08-27T09:52:51+05:30,27.15,success
2026-08-27,V3,Vibhutipura,09:30,OFFICE,9579,1938,2332,2026-08-27T10:08:52+05:30,11.133333333333333,success
2026-08-27,V3,Vibhutipura,09:45,OFFICE,9579,1938,2359,2026-08-27T10:24:19+05:30,-4.316666666666666,success
2026-08-27,V3,Vibhutipura,10:00,OFFICE,9579,1938,2353,2026-08-27T10:39:13+05:30,-19.216666666666665,success
2026-08-27,B1,B. Narayanapura,08:30,OFFICE,2724,562,536,2026-08-27T08:38:56+05:30,101.06666666666666,success
2026-08-27,B1,B. Narayanapura,08:45,OFFICE,2724,562,541,2026-08-27T08:54:01+05:30,85.98333333333333,success
2026-08-27,B1,B. Narayanapura,09:00,OFFICE,2724,562,557,2026-08-27T09:09:17+05:30,70.71666666666667,success
2026-08-27,B1,B. Narayanapura,09:15,OFFICE,2724,562,567,2026-08-27T09:24:27+05:30,55.55,success
2026-08-27,B1,B. Narayanapura,09:30,OFFICE,2724,562,580,2026-08-27T09:39:40+05:30,40.333333333333336,success
2026-08-27,B1,B. Narayanapura,09:45,OFFICE,2724,562,583,2026-08-27T09:54:43+05:30,25.283333333333335,success
2026-08-27,B1,B. Narayanapura,10:00,OFFICE,2724,562,595,2026-08-27T10:09:55+05:30,10.083333333333334,success
2026-08-27,B2,B. Narayanapura,08:30,OFFICE,2892,594,582,2026-08-27T08:39:42+05:30,100.3,success
2026-08-27,B2,B. Narayanapura,08:45,OFFICE,2892,594,585,2026-08-27T08:54:45+05:30,85.25,success
2026-08-27,B2,B. Narayanapura,09:00,OFFICE,2892,594,600,2026-08-27T09:10:00+05:30,70.0,success
2026-08-27,B2,B. Narayanapura,09:15,OFFICE,2892,594,610,2026-08-27T09:25:10+05:30,54.833333333333336,success
2026-08-27,B2,B. Narayanapura,09:30,OFFICE,2892,594,623,2026-08-27T09:40:23+05:30,39.61666666666667,success
2026-08-27,B2,B. Narayanapura,09:45,OFFICE,2892,594,626,2026-08-27T09:55:26+05:30,24.566666666666666,success
2026-08-27,B2,B. Narayanapura,10:00,OFFICE,2892,594,642,2026-08-27T10:10:42+05:30,9.3,success
2026-08-27,B3,B. Narayanapura,08:30,OFFICE,3607,852,813,2026-08-27T08:43:33+05:30,96.45,success
2026-08-27,B3,B. Narayanapura,08:45,OFFICE,3607,852,832,2026-08-27T08:58:52+05:30,81.13333333333334,success
2026-08-27,B3,B. Narayanapura,09:00,OFFICE,3607,852,839,2026-08-27T09:13:59+05:30,66.01666666666667,success
2026-08-27,B3,B. Narayanapura,09:15,OFFICE,3607,852,855,2026-08-27T09:29:15+05:30,50.75,success
2026-08-27,B3,B. Narayanapura,09:30,OFFICE,3607,852,870,2026-08-27T09:44:30+05:30,35.5,success
2026-08-27,B3,B. Narayanapura,09:45,OFFICE,3607,852,876,2026-08-27T09:59:36+05:30,20.4,success
2026-08-27,B3,B. Narayanapura,10:00,OFFICE,3607,852,889,2026-08-27T10:14:49+05:30,5.183333333333334,success
2026-08-27,R1,KR Puram,08:30,OFFICE,5378,1107,1363,2026-08-27T08:52:43+05:30,87.28333333333333,success
2026-08-27,R1,KR Puram,08:45,OFFICE,5378,1107,1476,2026-08-27T09:09:36+05:30,70.4,success
2026-08-27,R1,KR Puram,09:00,OFFICE,5378,1107,1461,2026-08-27T09:24:21+05:30,55.65,success
2026-08-27,R1,KR Puram,09:15,OFFICE,5378,1107,1438,2026-08-27T09:38:58+05:30,41.03333333333333,success
2026-08-27,R1,KR Puram,09:30,OFFICE,5378,1107,1457,2026-08-27T09:54:17+05:30,25.716666666666665,success
2026-08-27,R1,KR Puram,09:45,OFFICE,5378,1107,1452,2026-08-27T10:09:12+05:30,10.8,success
2026-08-27,R1,KR Puram,10:00,OFFICE,5378,1107,1421,2026-08-27T10:23:41+05:30,-3.683333333333333,success
2026-08-27,R2,KR Puram,08:30,OFFICE,4771,939,1193,2026-08-27T08:49:53+05:30,90.11666666666666,success
2026-08-27,R2,KR Puram,08:45,OFFICE,4771,939,1280,2026-08-27T09:06:20+05:30,73.66666666666667,success
2026-08-27,R2,KR Puram,09:00,OFFICE,4771,939,1279,2026-08-27T09:21:19+05:30,58.68333333333333,success
2026-08-27,R2,KR Puram,09:15,OFFICE,4771,939,1258,2026-08-27T09:35:58+05:30,44.03333333333333,success
2026-08-27,R2,KR Puram,09:30,OFFICE,4771,939,1285,2026-08-27T09:51:25+05:30,28.583333333333332,success
2026-08-27,R2,KR Puram,09:45,OFFICE,4771,939,1280,2026-08-27T10:06:20+05:30,13.666666666666666,success
2026-08-27,R2,KR Puram,10:00,OFFICE,4771,939,1265,2026-08-27T10:21:05+05:30,-1.0833333333333333,success
2026-08-27,R3,KR Puram,08:30,OFFICE,6159,1038,1261,2026-08-27T08:51:01+05:30,88.98333333333333,success
2026-08-27,R3,KR Puram,08:45,OFFICE,6159,1038,1293,2026-08-27T09:06:33+05:30,73.45,success
2026-08-27,R3,KR Puram,09:00,OFFICE,6159,1038,1312,2026-08-27T09:21:52+05:30,58.13333333333333,success
2026-08-27,R3,KR Puram,09:15,OFFICE,6159,1038,1284,2026-08-27T09:36:24+05:30,43.6,success
2026-08-27,R3,KR Puram,09:30,OFFICE,6159,1038,1278,2026-08-27T09:51:18+05:30,28.7,success
2026-08-27,R3,KR Puram,09:45,OFFICE,6159,1038,1306,2026-08-27T10:06:46+05:30,13.233333333333333,success
2026-08-27,R3,KR Puram,10:00,OFFICE,6159,1038,1335,2026-08-27T10:22:15+05:30,-2.25,success
2026-08-28,H1,Hoodi,08:30,OFFICE,1952,391,378,2026-08-28T08:36:18+05:30,103.7,success
2026-08-28,H1,Hoodi,08:45,OFFICE,1952,391,372,2026-08-28T08:51:12+05:30,88.8,success
2026-08-28,H1,Hoodi,09:00,OFFICE,1952,391,382,2026-08-28T09:06:22+05:30,73.63333333333334,success
2026-08-28,H1,Hoodi,09:15,OFFICE,1952,391,386,2026-08-28T09:21:26+05:30,58.56666666666667,success
2026-08-28,H1,Hoodi,09:30,OFFICE,1952,391,384,2026-08-28T09:36:24+05:30,43.6,success
2026-08-28,H1,Hoodi,09:45,OFFICE,1952,391,381,2026-08-28T09:51:21+05:30,28.65,success
2026-08-28,H1,Hoodi,10:00,OFFICE,1952,391,385,2026-08-28T10:06:25+05:30,13.583333333333334,success
2026-08-28,H2,Hoodi,08:30,OFFICE,2388,494,493,2026-08-28T08:38:13+05:30,101.78333333333333,success
2026-08-28,H2,Hoodi,08:45,OFFICE,2388,494,507,2026-08-28T08:53:27+05:30,86.55,success
2026-08-28,H2,Hoodi,09:00,OFFICE,2388,494,510,2026-08-28T09:08:30+05:30,71.5,success
2026-08-28,H2,Hoodi,09:15,OFFICE,2388,494,504,2026-08-28T09:23:24+05:30,56.6,success
2026-08-28,H2,Hoodi,09:30,OFFICE,2388,494,502,2026-08-28T09:38:22+05:30,41.63333333333333,success
2026-08-28,H2,Hoodi,09:45,OFFICE,2388,494,497,2026-08-28T09:53:17+05:30,26.716666666666665,success
2026-08-28,H2,Hoodi,10:00,OFFICE,2388,494,490,2026-08-28T10:08:10+05:30,11.833333333333334,success
2026-08-28,H3,Hoodi,08:30,OFFICE,1921,395,390,2026-08-28T08:36:30+05:30,103.5,success
2026-08-28,H3,Hoodi,08:45,OFFICE,1921,395,393,2026-08-28T08:51:33+05:30,88.45,success
2026-08-28,H3,Hoodi,09:00,OFFICE,1921,395,411,2026-08-28T09:06:51+05:30,73.15,success
2026-08-28,H3,Hoodi,09:15,OFFICE,1921,395,416,2026-08-28T09:21:56+05:30,58.06666666666667,success
2026-08-28,H3,Hoodi,09:30,OFFICE,1921,395,416,2026-08-28T09:36:56+05:30,43.06666666666667,success
2026-08-28,H3,Hoodi,09:45,OFFICE,1921,395,407,2026-08-28T09:51:47+05:30,28.216666666666665,success
2026-08-28,H3,Hoodi,10:00,OFFICE,1921,395,407,2026-08-28T10:06:47+05:30,13.216666666666667,success
2026-08-28,D1,Doddanekkundi,08:30,OFFICE,4436,932,931,2026-08-28T08:45:31+05:30,94.48333333333333,success
2026-08-28,D1,Doddanekkundi,08:45,OFFICE,4436,932,957,2026-08-28T09:00:57+05:30,79.05,success
2026-08-28,D1,Doddanekkundi,09:00,OFFICE,4436,932,968,2026-08-28T09:16:08+05:30,63.86666666666667,success
2026-08-28,D1,Doddanekkundi,09:15,OFFICE,4436,932,982,2026-08-28T09:31:22+05:30,48.63333333333333,success
2026-08-28,D1,Doddanekkundi,09:30,OFFICE,4436,932,977,2026-08-28T09:46:17+05:30,33.71666666666667,success
2026-08-28,D1,Doddanekkundi,09:45,OFFICE,4436,932,970,2026-08-28T10:01:10+05:30,18.833333333333332,success
2026-08-28,D1,Doddanekkundi,10:00,OFFICE,4436,932,970,2026-08-28T10:16:10+05:30,3.8333333333333335,success
2026-08-28,D2,Doddanekkundi,08:30,OFFICE,4689,1054,1073,2026-08-28T08:47:53+05:30,92.11666666666666,success
2026-08-28,D2,Doddanekkundi,08:45,OFFICE,4689,1054,1107,2026-08-28T09:03:27+05:30,76.55,success
2026-08-28,D2,Doddanekkundi,09:00,OFFICE,4689,1054,1093,2026-08-28T09:18:13+05:30,61.78333333333333,success
2026-08-28,D2,Doddanekkundi,09:15,OFFICE,4689,1054,1113,2026-08-28T09:33:33+05:30,46.45,success
2026-08-28,D2,Doddanekkundi,09:30,OFFICE,4689,1054,1127,2026-08-28T09:48:47+05:30,31.216666666666665,success
2026-08-28,D2,Doddanekkundi,09:45,OFFICE,4689,1054,1140,2026-08-28T10:04:00+05:30,16.0,success
2026-08-28,D2,Doddanekkundi,10:00,OFFICE,4689,1054,1148,2026-08-28T10:19:08+05:30,0.8666666666666667,success
2026-08-28,D3,Doddanekkundi,08:30,OFFICE,4802,845,862,2026-08-28T08:44:22+05:30,95.63333333333334,success
2026-08-28,D3,Doddanekkundi,08:45,OFFICE,4802,845,873,2026-08-28T08:59:33+05:30,80.45,success
2026-08-28,D3,Doddanekkundi,09:00,OFFICE,4802,845,897,2026-08-28T09:14:57+05:30,65.05,success
2026-08-28,D3,Doddanekkundi,09:15,OFFICE,4802,845,900,2026-08-28T09:30:00+05:30,50.0,success
2026-08-28,D3,Doddanekkundi,09:30,OFFICE,4802,845,891,2026-08-28T09:44:51+05:30,35.15,success
2026-08-28,D3,Doddanekkundi,09:45,OFFICE,4802,845,896,2026-08-28T09:59:56+05:30,20.066666666666666,success
2026-08-28,D3,Doddanekkundi,10:00,OFFICE,4802,845,905,2026-08-28T10:15:05+05:30,4.916666666666667,success
2026-08-28,K1,Kaggadasapura,08:30,OFFICE,6688,1369,1347,2026-08-28T08:52:27+05:30,87.55,success
2026-08-28,K1,Kaggadasapura,08:45,OFFICE,6688,1369,1374,2026-08-28T09:07:54+05:30,72.1,success
2026-08-28,K1,Kaggadasapura,09:00,OFFICE,6688,1369,1370,2026-08-28T09:22:50+05:30,57.166666666666664,success
2026-08-28,K1,Kaggadasapura,09:15,OFFICE,6688,1369,1363,2026-08-28T09:37:43+05:30,42.28333333333333,success
2026-08-28,K1,Kaggadasapura,09:30,OFFICE,6688,1369,1359,2026-08-28T09:52:39+05:30,27.35,success
2026-08-28,K1,Kaggadasapura,09:45,OFFICE,6688,1369,1366,2026-08-28T10:07:46+05:30,12.233333333333333,success
2026-08-28,K1,Kaggadasapura,10:00,OFFICE,6688,1369,1367,2026-08-28T10:22:47+05:30,-2.783333333333333,success
2026-08-28,K2,Kaggadasapura,08:30,OFFICE,6808,1362,1338,2026-08-28T08:52:18+05:30,87.7,success
2026-08-28,K2,Kaggadasapura,08:45,OFFICE,6808,1362,1368,2026-08-28T09:07:48+05:30,72.2,success
2026-08-28,K2,Kaggadasapura,09:00,OFFICE,6808,1362,1366,2026-08-28T09:22:46+05:30,57.233333333333334,success
2026-08-28,K2,Kaggadasapura,09:15,OFFICE,6808,1362,1363,2026-08-28T09:37:43+05:30,42.28333333333333,success
2026-08-28,K2,Kaggadasapura,09:30,OFFICE,6808,1362,1353,2026-08-28T09:52:33+05:30,27.45,success
2026-08-28,K2,Kaggadasapura,09:45,OFFICE,6808,1362,1362,2026-08-28T10:07:42+05:30,12.3,success
2026-08-28,K2,Kaggadasapura,10:00,OFFICE,6808,1362,1368,2026-08-28T10:22:48+05:30,-2.8,success
2026-08-28,K3,Kaggadasapura,08:30,OFFICE,7580,1553,1555,2026-08-28T08:55:55+05:30,84.08333333333333,success
2026-08-28,K3,Kaggadasapura,08:45,OFFICE,7580,1553,1564,2026-08-28T09:11:04+05:30,68.93333333333334,success
2026-08-28,K3,Kaggadasapura,09:00,OFFICE,7580,1553,1550,2026-08-28T09:25:50+05:30,54.166666666666664,success
2026-08-28,K3,Kaggadasapura,09:15,OFFICE,7580,1553,1551,2026-08-28T09:40:51+05:30,39.15,success
2026-08-28,K3,Kaggadasapura,09:30,OFFICE,7580,1553,1540,2026-08-28T09:55:40+05:30,24.333333333333332,success
2026-08-28,K3,Kaggadasapura,09:45,OFFICE,7580,1553,1548,2026-08-28T10:10:48+05:30,9.2,success
2026-08-28,K3,Kaggadasapura,10:00,OFFICE,7580,1553,1553,2026-08-28T10:25:53+05:30,-5.883333333333334,success
2026-08-28,V1,Vibhutipura,08:30,OFFICE,8795,1857,1862,2026-08-28T09:01:02+05:30,78.96666666666667,success
2026-08-28,V1,Vibhutipura,08:45,OFFICE,8795,1857,1857,2026-08-28T09:15:57+05:30,64.05,success
2026-08-28,V1,Vibhutipura,09:00,OFFICE,8795,1857,1840,2026-08-28T09:30:40+05:30,49.333333333333336,success
2026-08-28,V1,Vibhutipura,09:15,OFFICE,8795,1857,1839,2026-08-28T09:45:39+05:30,34.35,success
2026-08-28,V1,Vibhutipura,09:30,OFFICE,8795,1857,1845,2026-08-28T10:00:45+05:30,19.25,success
2026-08-28,V1,Vibhutipura,09:45,OFFICE,8795,1857,1824,2026-08-28T10:15:24+05:30,4.6,success
2026-08-28,V1,Vibhutipura,10:00,OFFICE,8795,1857,1874,2026-08-28T10:31:14+05:30,-11.233333333333333,success
2026-08-28,V2,Vibhutipura,08:30,OFFICE,9728,1779,1858,2026-08-28T09:00:58+05:30,79.03333333333333,success
2026-08-28,V2,Vibhutipura,08:45,OFFICE,9728,1779,1846,2026-08-28T09:15:46+05:30,64.23333333333333,success
2026-08-28,V2,Vibhutipura,09:00,OFFICE,9728,1779,1885,2026-08-28T09:31:25+05:30,48.583333333333336,success
2026-08-28,V2,Vibhutipura,09:15,OFFICE,9728,1779,1903,2026-08-28T09:46:43+05:30,33.28333333333333,success
2026-08-28,V2,Vibhutipura,09:30,OFFICE,9728,1779,1902,2026-08-28T10:01:42+05:30,18.3,success
2026-08-28,V2,Vibhutipura,09:45,OFFICE,9728,1779,1948,2026-08-28T10:17:28+05:30,2.533333333333333,success
2026-08-28,V2,Vibhutipura,10:00,OFFICE,9728,1779,1936,2026-08-28T10:32:16+05:30,-12.266666666666667,success
2026-08-28,V3,Vibhutipura,08:30,OFFICE,9579,1938,2010,2026-08-28T09:03:30+05:30,76.5,success
2026-08-28,V3,Vibhutipura,08:45,OFFICE,9579,1938,2006,2026-08-28T09:18:26+05:30,61.56666666666667,success
2026-08-28,V3,Vibhutipura,09:00,OFFICE,9579,1938,2069,2026-08-28T09:34:29+05:30,45.516666666666666,success
2026-08-28,V3,Vibhutipura,09:15,OFFICE,9579,1938,2074,2026-08-28T09:49:34+05:30,30.433333333333334,success
2026-08-28,V3,Vibhutipura,09:30,OFFICE,9579,1938,2096,2026-08-28T10:04:56+05:30,15.066666666666666,success
2026-08-28,V3,Vibhutipura,09:45,OFFICE,9579,1938,2094,2026-08-28T10:19:54+05:30,0.1,success
2026-08-28,V3,Vibhutipura,10:00,OFFICE,9579,1938,2054,2026-08-28T10:34:14+05:30,-14.233333333333333,success
2026-08-28,B1,B. Narayanapura,08:30,OFFICE,2724,562,514,2026-08-28T08:38:34+05:30,101.43333333333334,success
2026-08-28,B1,B. Narayanapura,08:45,OFFICE,2724,562,516,2026-08-28T08:53:36+05:30,86.4,success
2026-08-28,B1,B. Narayanapura,09:00,OFFICE,2724,562,545,2026-08-28T09:09:05+05:30,70.91666666666667,success
2026-08-28,B1,B. Narayanapura,09:15,OFFICE,2724,562,554,2026-08-28T09:24:14+05:30,55.766666666666666,success
2026-08-28,B1,B. Narayanapura,09:30,OFFICE,2724,562,548,2026-08-28T09:39:08+05:30,40.86666666666667,success
2026-08-28,B1,B. Narayanapura,09:45,OFFICE,2724,562,540,2026-08-28T09:54:00+05:30,26.0,success
2026-08-28,B1,B. Narayanapura,10:00,OFFICE,2724,562,564,2026-08-28T10:09:24+05:30,10.6,success
2026-08-28,B2,B. Narayanapura,08:30,OFFICE,2892,594,553,2026-08-28T08:39:13+05:30,100.78333333333333,success
2026-08-28,B2,B. Narayanapura,08:45,OFFICE,2892,594,555,2026-08-28T08:54:15+05:30,85.75,success
2026-08-28,B2,B. Narayanapura,09:00,OFFICE,2892,594,584,2026-08-28T09:09:44+05:30,70.26666666666667,success
2026-08-28,B2,B. Narayanapura,09:15,OFFICE,2892,594,594,2026-08-28T09:24:54+05:30,55.1,success
2026-08-28,B2,B. Narayanapura,09:30,OFFICE,2892,594,588,2026-08-28T09:39:48+05:30,40.2,success
2026-08-28,B2,B. Narayanapura,09:45,OFFICE,2892,594,579,2026-08-28T09:54:39+05:30,25.35,success
2026-08-28,B2,B. Narayanapura,10:00,OFFICE,2892,594,599,2026-08-28T10:09:59+05:30,10.016666666666667,success
2026-08-28,B3,B. Narayanapura,08:30,OFFICE,3607,852,794,2026-08-28T08:43:14+05:30,96.76666666666667,success
2026-08-28,B3,B. Narayanapura,08:45,OFFICE,3607,852,815,2026-08-28T08:58:35+05:30,81.41666666666667,success
2026-08-28,B3,B. Narayanapura,09:00,OFFICE,3607,852,833,2026-08-28T09:13:53+05:30,66.11666666666666,success
2026-08-28,B3,B. Narayanapura,09:15,OFFICE,3607,852,840,2026-08-28T09:29:00+05:30,51.0,success
2026-08-28,B3,B. Narayanapura,09:30,OFFICE,3607,852,820,2026-08-28T09:43:40+05:30,36.333333333333336,success
2026-08-28,B3,B. Narayanapura,09:45,OFFICE,3607,852,835,2026-08-28T09:58:55+05:30,21.083333333333332,success
2026-08-28,B3,B. Narayanapura,10:00,OFFICE,3607,852,845,2026-08-28T10:14:05+05:30,5.916666666666667,success
2026-08-28,R1,KR Puram,08:30,OFFICE,5378,1107,1275,2026-08-28T08:51:15+05:30,88.75,success
2026-08-28,R1,KR Puram,08:45,OFFICE,5378,1107,1328,2026-08-28T09:07:08+05:30,72.86666666666666,success
2026-08-28,R1,KR Puram,09:00,OFFICE,5378,1107,1319,2026-08-28T09:21:59+05:30,58.016666666666666,success
2026-08-28,R1,KR Puram,09:15,OFFICE,5378,1107,1326,2026-08-28T09:37:06+05:30,42.9,success
2026-08-28,R1,KR Puram,09:30,OFFICE,5378,1107,1295,2026-08-28T09:51:35+05:30,28.416666666666668,success
2026-08-28,R1,KR Puram,09:45,OFFICE,5378,1107,1281,2026-08-28T10:06:21+05:30,13.65,success
2026-08-28,R1,KR Puram,10:00,OFFICE,5378,1107,1266,2026-08-28T10:21:06+05:30,-1.1,success
2026-08-28,R2,KR Puram,08:30,OFFICE,4771,939,1085,2026-08-28T08:48:05+05:30,91.91666666666667,success
2026-08-28,R2,KR Puram,08:45,OFFICE,4771,939,1136,2026-08-28T09:03:56+05:30,76.06666666666666,success
2026-08-28,R2,KR Puram,09:00,OFFICE,4771,939,1130,2026-08-28T09:18:50+05:30,61.166666666666664,success
2026-08-28,R2,KR Puram,09:15,OFFICE,4771,939,1133,2026-08-28T09:33:53+05:30,46.11666666666667,success
2026-08-28,R2,KR Puram,09:30,OFFICE,4771,939,1118,2026-08-28T09:48:38+05:30,31.366666666666667,success
2026-08-28,R2,KR Puram,09:45,OFFICE,4771,939,1100,2026-08-28T10:03:20+05:30,16.666666666666668,success
2026-08-28,R2,KR Puram,10:00,OFFICE,4771,939,1097,2026-08-28T10:18:17+05:30,1.7166666666666666,success
2026-08-28,R3,KR Puram,08:30,OFFICE,6159,1038,1116,2026-08-28T08:48:36+05:30,91.4,success
2026-08-28,R3,KR Puram,08:45,OFFICE,6159,1038,1160,2026-08-28T09:04:20+05:30,75.66666666666667,success
2026-08-28,R3,KR Puram,09:00,OFFICE,6159,1038,1199,2026-08-28T09:19:59+05:30,60.016666666666666,success
2026-08-28,R3,KR Puram,09:15,OFFICE,6159,1038,1206,2026-08-28T09:35:06+05:30,44.9,success
2026-08-28,R3,KR Puram,09:30,OFFICE,6159,1038,1202,2026-08-28T09:50:02+05:30,29.966666666666665,success
2026-08-28,R3,KR Puram,09:45,OFFICE,6159,1038,1210,2026-08-28T10:05:10+05:30,14.833333333333334,success
2026-08-28,R3,KR Puram,10:00,OFFICE,6159,1038,1192,2026-08-28T10:19:52+05:30,0.13333333333333333,success
