origin_cluster_id,locality,departure_time,destination_cluster_id,distance_meters,static_duration_seconds,traffic_duration_seconds,route_description,encoded_polyline,predicted_arrival_time,arrival_buffer_minutes,status
V1,Vibhutipura,2026-08-24T09:45:00+05:30,OFFICE,8795,1857,1943,ITPL Main Rd,}ddnAkfdyMIhA?LVj@JNLF~AXtBV@Am@fDKv@S~@O`@_@tDKx@IxBo@LwDbBg@LmAHoAFe@HEFwBrKmApHuCg@s@QmAUwBg@cCg@iDeAo@GWAcADaBAeEQUAwAW_Go@}@GmCg@}Bc@kB]cAK]Jk@XiAz@U^g@WcAtBQHwEQm@BgDv@aAH{Ep@eAHWCSQM]SwACa@{IeA{Ew@gFs@eAIGFg@nEGDaBJeECAj@YpBCbBIdBBHIb@ETGRgAi@o@U[GeBE_@GUOy@w@{@[e@Gq@?QBsA~Bu@~A[\[BcDBeBFc@Do@NGkEDoB?e@IwB@aAOUGy@CuAXoLDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:17:23+05:30,2.6166666666666667,success
V1,Vibhutipura,2026-08-24T10:00:00+05:30,OFFICE,8795,1857,1952,ITPL Main Rd,}ddnAkfdyMIhA?LVj@JNLF~AXtBV@Am@fDKv@S~@O`@_@tDKx@IxBo@LwDbBg@LmAHoAFe@HEFwBrKmApHuCg@s@QmAUwBg@cCg@iDeAo@GWAcADaBAeEQUAwAW_Go@}@GmCg@}Bc@kB]cAK]Jk@XiAz@U^g@WcAtBQHwEQm@BgDv@aAH{Ep@eAHWCSQM]SwACa@{IeA{Ew@gFs@eAIGFg@nEGDaBJeECAj@YpBCbBIdBBHIb@ETGRgAi@o@U[GeBE_@GUOy@w@{@[e@Gq@?QBsA~Bu@~A[\[BcDBeBFc@Do@NGkEDoB?e@IwB@aAOUGy@CuAXoLDiKH}DLoCd@yCH]^_AfAiBzDuDh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:32:32+05:30,-12.533333333333333,success
V2,Vibhutipura,2026-08-24T08:30:00+05:30,OFFICE,9728,1779,1940,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:02:20+05:30,77.66666666666667,success
V2,Vibhutipura,2026-08-24T08:45:00+05:30,OFFICE,9728,1779,1978,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:17:58+05:30,62.03333333333333,success
V2,Vibhutipura,2026-08-24T09:00:00+05:30,OFFICE,9728,1779,2047,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:34:07+05:30,45.88333333333333,success
V2,Vibhutipura,2026-08-24T09:15:00+05:30,OFFICE,9728,1779,2128,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:50:28+05:30,29.533333333333335,success
V2,Vibhutipura,2026-08-24T09:30:00+05:30,OFFICE,9728,1779,2173,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:06:13+05:30,13.783333333333333,success
V2,Vibhutipura,2026-08-24T09:45:00+05:30,OFFICE,9728,1779,2230,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:22:10+05:30,-2.1666666666666665,success
V2,Vibhutipura,2026-08-24T10:00:00+05:30,OFFICE,9728,1779,2251,Doddanekundi Main Rd,czcnAu_cyM@}@IkD?iChEIh@GnBq@f@Kl@CVB^Hf@RrC~Ad@PfATxCVjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:37:31+05:30,-17.516666666666666,success
V3,Vibhutipura,2026-08-24T08:30:00+05:30,OFFICE,9579,1938,2108,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:05:08+05:30,74.86666666666666,success
V3,Vibhutipura,2026-08-24T08:45:00+05:30,OFFICE,9579,1938,2157,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:20:57+05:30,59.05,success
V3,Vibhutipura,2026-08-24T09:00:00+05:30,OFFICE,9579,1938,2257,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:37:37+05:30,42.38333333333333,success
V3,Vibhutipura,2026-08-24T09:15:00+05:30,OFFICE,9579,1938,2348,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:54:08+05:30,25.866666666666667,success
V3,Vibhutipura,2026-08-24T09:30:00+05:30,OFFICE,9579,1938,2329,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:08:49+05:30,11.183333333333334,success
V3,Vibhutipura,2026-08-24T09:45:00+05:30,OFFICE,9579,1938,2451,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:25:51+05:30,-5.85,success
V3,Vibhutipura,2026-08-24T10:00:00+05:30,OFFICE,9579,1938,2367,Doddanekundi Main Rd,klcnAgybyMW|AhCVrATdBaFT}@He@\sGD[dCTjE`ApCd@r@BtC`@b@Lr@^`AVp@@rEM\H\V`AfBZVh@TzE~ATDpHcAb@?XHRu@De@B_@IeD[kIg@kIo@{Ms@oJ]eCw@iHS{BkBLqOjBsRvByFt@[EQMK]g@sFOUkAc@oKyDwBi@}Cc@i@EQIgEi@cJgBqBW]@M`@UnCqAJmACm@Oe@Y_AKu@EiC_@wF{@i@EcK_@_E[_Cu@IEeACY@GEIO_@M_AQcCWsCe@]OqAq@{@MwBQ}BC[FqAaJGk@EG_@@{F|@gADsEJq@Hw@ZW?oB]_B_@eEs@BqA?w@eASCK@]p@{DReBtAT\kAv@wBT_AXyA\_CRiBtBwY{FlAuDr@wJtBkCl@_@HIjBU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:39:27+05:30,-19.45,success
B1,B. Narayanapura,2026-08-24T08:30:00+05:30,OFFICE,2724,562,530,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:38:50+05:30,101.16666666666667,success
B1,B. Narayanapura,2026-08-24T08:45:00+05:30,OFFICE,2724,562,538,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:53:58+05:30,86.03333333333333,success
B1,B. Narayanapura,2026-08-24T09:00:00+05:30,OFFICE,2724,562,546,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:09:06+05:30,70.9,success
B1,B. Narayanapura,2026-08-24T09:15:00+05:30,OFFICE,2724,562,566,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:24:26+05:30,55.56666666666667,success
B1,B. Narayanapura,2026-08-24T09:30:00+05:30,OFFICE,2724,562,568,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:39:28+05:30,40.53333333333333,success
B1,B. Narayanapura,2026-08-24T09:45:00+05:30,OFFICE,2724,562,579,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:54:39+05:30,25.35,success
B1,B. Narayanapura,2026-08-24T10:00:00+05:30,OFFICE,2724,562,589,ITPL Main Rd,}linA{fdyMg@U]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:09:49+05:30,10.183333333333334,success
B2,B. Narayanapura,2026-08-24T08:30:00+05:30,OFFICE,2892,594,578,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:39:38+05:30,100.36666666666666,success
B2,B. Narayanapura,2026-08-24T08:45:00+05:30,OFFICE,2892,594,585,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:54:45+05:30,85.25,success
B2,B. Narayanapura,2026-08-24T09:00:00+05:30,OFFICE,2892,594,591,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:09:51+05:30,70.15,success
B2,B. Narayanapura,2026-08-24T09:15:00+05:30,OFFICE,2892,594,609,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:25:09+05:30,54.85,success
B2,B. Narayanapura,2026-08-24T09:30:00+05:30,OFFICE,2892,594,614,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:40:14+05:30,39.766666666666666,success
B2,B. Narayanapura,2026-08-24T09:45:00+05:30,OFFICE,2892,594,624,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:55:24+05:30,24.6,success
B2,B. Narayanapura,2026-08-24T10:00:00+05:30,OFFICE,2892,594,631,ITPL Main Rd,}|hnAwtdyMFYmBi@eCs@sAk@mAq@y@_@kCk@{B|FYIrBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:10:31+05:30,9.483333333333333,success
B3,B. Narayanapura,2026-08-24T08:30:00+05:30,OFFICE,3607,852,817,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:43:37+05:30,96.38333333333334,success
B3,B. Narayanapura,2026-08-24T08:45:00+05:30,OFFICE,3607,852,828,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T08:58:48+05:30,81.2,success
B3,B. Narayanapura,2026-08-24T09:00:00+05:30,OFFICE,3607,852,827,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:13:47+05:30,66.21666666666667,success
B3,B. Narayanapura,2026-08-24T09:15:00+05:30,OFFICE,3607,852,849,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:29:09+05:30,50.85,success
B3,B. Narayanapura,2026-08-24T09:30:00+05:30,OFFICE,3607,852,848,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:44:08+05:30,35.86666666666667,success
B3,B. Narayanapura,2026-08-24T09:45:00+05:30,OFFICE,3607,852,855,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T09:59:15+05:30,20.75,success
B3,B. Narayanapura,2026-08-24T10:00:00+05:30,OFFICE,3607,852,869,ITPL Main Rd,_uinAazcyM`@DQnBp@JvA^b@f@\~@LVvBmArFuDpA{@Gk@GqAGSiBmAsAw@_DgAwAq@]Sg@a@iBkAyBmCUSh@o@v@qAZm@rBmF`A_D\yAp@gCpAqFX_AvAgEZqARaBn@_IRuA~AiHl@gDrAyIv@cEJ}@tAyHHu@ZDU~AuAjHGb@REHGJQDSRTp@H@I[CIIGW@UPcAHKVC~@BR@~@A,2026-08-24T10:14:29+05:30,5.516666666666667,success
